ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,mode,ratio_type,numerator,denominator,ratio,LL95CI,UL95CI,ratio_se,ratio_rse,CA_decile,CA_RR,groupquarters,version
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,67056,Sanger city,Fresno,06019,San Joaquin Valley,10,Vehicle,Miles Per Capita,60498750,24153,,NA,NA,NA,NA,,0.2832381,135,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,67056,Sanger city,Fresno,06019,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,60498750,5.524,,NA,NA,NA,NA,,5.2373497,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,67112,San Jacinto city,Riverside,06065,Southern California,14,Vehicle,Miles Per Capita,184792200,41765,,NA,NA,NA,NA,,0.5003196,221,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,67112,San Jacinto city,Riverside,06065,Southern California,14,Vehicle,Miles Per Square Mile,184792200,25.716000000000001,,NA,NA,NA,NA,,3.4363632,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,67126,San Joaquin city,Fresno,06019,San Joaquin Valley,10,Vehicle,Miles Per Capita,4828950,3993,,NA,NA,NA,NA,,0.1367508,0,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,67126,San Joaquin city,Fresno,06019,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,4828950,1.148,,NA,NA,NA,NA,,2.0115446,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68000,San Jose city,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Capita,3060170950.0000005,930728,,NA,NA,NA,NA,,0.3717914,13461,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68000,San Jose city,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Square Mile,3060170950.0000005,176.52600000000001,,NA,NA,NA,NA,,8.290025099999999,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68014,San Juan Bautista city,San Benito,06069,Monterey Bay,04,Vehicle,Miles Per Capita,2664500,1844,,NA,NA,NA,NA,,0.1633922,4,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68014,San Juan Bautista city,San Benito,06069,Monterey Bay,04,Vehicle,Miles Per Square Mile,2664500,0.711,,NA,NA,NA,NA,,1.7921112,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68028,San Juan Capistrano city,Orange,06059,Southern California,14,Vehicle,Miles Per Capita,127490850,34433,,NA,NA,NA,NA,,0.4186784,152,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68028,San Juan Capistrano city,Orange,06059,Southern California,14,Vehicle,Miles Per Square Mile,127490850,14.115,,NA,NA,NA,NA,,4.3193358,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68084,San Leandro city,Alameda,06001,Bay Area,01,Vehicle,Miles Per Capita,250536000,83510,,NA,NA,NA,NA,,0.3392408,681,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68084,San Leandro city,Alameda,06001,Bay Area,01,Vehicle,Miles Per Square Mile,250536000,13.343,,NA,NA,NA,NA,,8.979155499999999,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68154,San Luis Obispo city,San Luis Obispo,06079,San Luis Obispo,11,Vehicle,Miles Per Capita,155373200,44794,,NA,NA,NA,NA,,0.3922226,1301,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68154,San Luis Obispo city,San Luis Obispo,06079,San Luis Obispo,11,Vehicle,Miles Per Square Mile,155373200,12.776999999999999,,NA,NA,NA,NA,,5.8152187,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68196,San Marcos city,San Diego,06073,San Diego,09,Vehicle,Miles Per Capita,274344950,82498,,NA,NA,NA,NA,,0.3760365,817,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68196,San Marcos city,San Diego,06073,San Diego,09,Vehicle,Miles Per Square Mile,274344950,24.37,,NA,NA,NA,NA,,5.383445,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68224,San Marino city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,95323400,13122,,NA,NA,NA,NA,,0.8214401,68,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68224,San Marino city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,95323400,3.767,,NA,NA,NA,NA,,12.1010413,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68252,San Mateo city,San Mateo,06081,Bay Area,01,Vehicle,Miles Per Capita,281936950,95610,,NA,NA,NA,NA,,0.3334457,1316,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68252,San Mateo city,San Mateo,06081,Bay Area,01,Vehicle,Miles Per Square Mile,281936950,12.13,,NA,NA,NA,NA,,11.1150146,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68294,San Pablo city,Contra Costa,06013,Bay Area,01,Vehicle,Miles Per Capita,90644100,29040,,NA,NA,NA,NA,,0.352955,445,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68294,San Pablo city,Contra Costa,06013,Bay Area,01,Vehicle,Miles Per Square Mile,90644100,2.634,,NA,NA,NA,NA,,16.456694599999999,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68364,San Rafael city,Marin,06041,Bay Area,01,Vehicle,Miles Per Capita,227548300,57097,,NA,NA,NA,NA,,0.4506472,2111,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68364,San Rafael city,Marin,06041,Bay Area,01,Vehicle,Miles Per Square Mile,227548300,16.47,,NA,NA,NA,NA,,6.6069168,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68378,San Ramon city,Contra Costa,06013,Bay Area,01,Vehicle,Miles Per Capita,176816950,68035,,NA,NA,NA,NA,,0.2938786,77,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,68378,San Ramon city,Contra Costa,06013,Bay Area,01,Vehicle,Miles Per Square Mile,176816950,18.061,,NA,NA,NA,NA,,4.6816715,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69000,Santa Ana city,Orange,06059,Southern California,14,Vehicle,Miles Per Capita,1178260150,325109,,NA,NA,NA,NA,,0.4098157,4832,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69000,Santa Ana city,Orange,06059,Southern California,14,Vehicle,Miles Per Square Mile,1178260150,27.27,,NA,NA,NA,NA,,20.662120600000002,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69070,Santa Barbara city,Santa Barbara,06083,Santa Barbara,12,Vehicle,Miles Per Capita,315502350,88301,,NA,NA,NA,NA,,0.4040298,1668,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69070,Santa Barbara city,Santa Barbara,06083,Santa Barbara,12,Vehicle,Miles Per Square Mile,315502350,19.468,,NA,NA,NA,NA,,7.7499714,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69084,Santa Clara city,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Capita,467327750,113778,,NA,NA,NA,NA,,0.4644508,3125,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69084,Santa Clara city,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Square Mile,467327750,18.407,,NA,NA,NA,NA,,12.1410821,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69088,Santa Clarita city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,712523800,174729,,NA,NA,NA,NA,,0.4611166,1407,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69088,Santa Clarita city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,712523800,52.716000000000001,,NA,NA,NA,NA,,6.4636192,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69112,Santa Cruz city,Santa Cruz,06087,Monterey Bay,04,Vehicle,Miles Per Capita,206615550,58813,,NA,NA,NA,NA,,0.397252,7960,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69112,Santa Cruz city,Santa Cruz,06087,Monterey Bay,04,Vehicle,Miles Per Square Mile,206615550,12.74,,NA,NA,NA,NA,,7.7555467,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69154,Santa Fe Springs city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,242735950,16229,,NA,NA,NA,NA,,1.6912926,198,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69154,Santa Fe Springs city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,242735950,8.874000000000001,,NA,NA,NA,NA,,13.080776200000001,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69196,Santa Maria city,Santa Barbara,06083,Santa Barbara,12,Vehicle,Miles Per Capita,290488900,97049,,NA,NA,NA,NA,,0.3384659,1216,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,69196,Santa Maria city,Santa Barbara,06083,Santa Barbara,12,Vehicle,Miles Per Square Mile,290488900,22.756,,NA,NA,NA,NA,,6.1045331,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70000,Santa Monica city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,412614250,88733,,NA,NA,NA,NA,,0.525818,2210,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70000,Santa Monica city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,412614250,8.414999999999999,,NA,NA,NA,NA,,23.4481693,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70042,Santa Paula city,Ventura,06111,Southern California,14,Vehicle,Miles Per Capita,53012600,28888,,NA,NA,NA,NA,,0.2075095,153,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70042,Santa Paula city,Ventura,06111,Southern California,14,Vehicle,Miles Per Square Mile,53012600,4.593,,NA,NA,NA,NA,,5.5195224,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70098,Santa Rosa city,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Capita,674768200,164031,,NA,NA,NA,NA,,0.4651629,3470,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70098,Santa Rosa city,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Square Mile,674768200,41.293999999999997,,NA,NA,NA,NA,,7.8142355,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70224,Santee city,San Diego,06073,San Diego,09,Vehicle,Miles Per Capita,223989550,52665,,NA,NA,NA,NA,,0.4809302,968,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70224,Santee city,San Diego,06073,San Diego,09,Vehicle,Miles Per Square Mile,223989550,16.234999999999999,,NA,NA,NA,NA,,6.5977264,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Capita,133564450,29798,,NA,NA,NA,NA,,0.5068508,227,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Square Mile,133564450,12.382,,NA,NA,NA,NA,,5.1584464,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70364,Sausalito city,Marin,06041,Bay Area,01,Vehicle,Miles Per Capita,30747600,7039,,NA,NA,NA,NA,,0.4939428,13,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70364,Sausalito city,Marin,06041,Bay Area,01,Vehicle,Miles Per Square Mile,30747600,1.771,,NA,NA,NA,NA,,8.30255,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,Vehicle,Miles Per Capita,45482650,11481,,NA,NA,NA,NA,,0.4479633,304,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,Vehicle,Miles Per Square Mile,45482650,4.595,,NA,NA,NA,NA,,4.7334641,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70686,Seal Beach city,Orange,06059,Southern California,14,Vehicle,Miles Per Capita,100703500,24020,,NA,NA,NA,NA,,0.474076,250,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70686,Seal Beach city,Orange,06059,Southern California,14,Vehicle,Miles Per Square Mile,100703500,11.286,,NA,NA,NA,NA,,4.267007,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70742,Seaside city,Monterey,06053,Monterey Bay,04,Vehicle,Miles Per Capita,77442050,32659,,NA,NA,NA,NA,,0.2681331,1225,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70742,Seaside city,Monterey,06053,Monterey Bay,04,Vehicle,Miles Per Square Mile,77442050,9.237,,NA,NA,NA,NA,,4.0092648,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70770,Sebastopol city,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Capita,18180650,7247,,NA,NA,NA,NA,,0.2836792,143,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70770,Sebastopol city,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Square Mile,18180650,1.853,,NA,NA,NA,NA,,4.6919441,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70882,Selma city,Fresno,06019,San Joaquin Valley,10,Vehicle,Miles Per Capita,47311300,23024,,NA,NA,NA,NA,,0.2323595,159,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,70882,Selma city,Fresno,06019,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,47311300,5.136,,NA,NA,NA,NA,,4.4051298,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,71106,Shafter city,Kern,06029,San Joaquin Valley,10,Vehicle,Miles Per Capita,56480100,16292,,NA,NA,NA,NA,,0.3920103,591,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,71106,Shafter city,Kern,06029,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,56480100,27.945,,NA,NA,NA,NA,,0.9665185,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,71225,Shasta Lake city,Shasta,06089,Shasta,13,Vehicle,Miles Per Capita,24684950,10150,,NA,NA,NA,NA,,0.2750063,23,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,71225,Shasta Lake city,Shasta,06089,Shasta,13,Vehicle,Miles Per Square Mile,24684950,10.920999999999999,,NA,NA,NA,NA,,1.0809079,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,71806,Sierra Madre city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,23717700,10881,,NA,NA,NA,NA,,0.2464791,23,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,71806,Sierra Madre city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,23717700,2.953,,NA,NA,NA,NA,,3.8408555,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,71876,Signal Hill city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,75507550,10972,,NA,NA,NA,NA,,0.7781816,48,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,71876,Signal Hill city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,75507550,2.189,,NA,NA,NA,NA,,16.495422999999999,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72016,Simi Valley city,Ventura,06111,Southern California,14,Vehicle,Miles Per Capita,479358150,122940,,NA,NA,NA,NA,,0.4409033,685,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72016,Simi Valley city,Ventura,06111,Southern California,14,Vehicle,Miles Per Square Mile,479358150,41.48,,NA,NA,NA,NA,,5.5263732,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72506,Solana Beach city,San Diego,06073,San Diego,09,Vehicle,Miles Per Capita,60841850,12793,,NA,NA,NA,NA,,0.5377822,6,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72506,Solana Beach city,San Diego,06073,San Diego,09,Vehicle,Miles Per Square Mile,60841850,3.52,,NA,NA,NA,NA,,8.26568,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72520,Soledad city,Monterey,06053,Monterey Bay,04,Vehicle,Miles Per Capita,10376950,25875,,NA,NA,NA,NA,,0.0453488,10794,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72520,Soledad city,Monterey,06053,Monterey Bay,04,Vehicle,Miles Per Square Mile,10376950,4.414,,NA,NA,NA,NA,,1.1242328,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72576,Solvang city,Santa Barbara,06083,Santa Barbara,12,Vehicle,Miles Per Capita,10782100,5231,,NA,NA,NA,NA,,0.2330746,74,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72576,Solvang city,Santa Barbara,06083,Santa Barbara,12,Vehicle,Miles Per Square Mile,10782100,2.425,,NA,NA,NA,NA,,2.126231,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72646,Sonoma city,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Capita,37748300,10404,,NA,NA,NA,NA,,0.4102735,212,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72646,Sonoma city,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Square Mile,37748300,2.742,,NA,NA,NA,NA,,6.5833779,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72674,Sonora city,Tuolumne,06109,Central/Southeast Sierra,03,Vehicle,Miles Per Capita,24856500,4870,,NA,NA,NA,NA,,0.5771483,275,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72674,Sonora city,Tuolumne,06109,Central/Southeast Sierra,03,Vehicle,Miles Per Square Mile,24856500,3.064,,NA,NA,NA,NA,,3.8794491,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72996,South El Monte city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,72616750,20292,,NA,NA,NA,NA,,0.4046582,50,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,72996,South El Monte city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,72616750,2.843,,NA,NA,NA,NA,,12.214587,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,73080,South Gate city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,300427850,95911,,NA,NA,NA,NA,,0.3541997,98,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,73080,South Gate city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,300427850,7.236,,NA,NA,NA,NA,,19.854569300000001,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,73108,South Lake Tahoe city,El Dorado,06017,Sacramento Area,08,Vehicle,Miles Per Capita,68302450,21627,,NA,NA,NA,NA,,0.3571218,327,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,73108,South Lake Tahoe city,El Dorado,06017,Sacramento Area,08,Vehicle,Miles Per Square Mile,68302450,10.161,,NA,NA,NA,NA,,3.2145388,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,73220,South Pasadena city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,108704300,25422,,NA,NA,NA,NA,,0.4835189,167,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,73220,South Pasadena city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,108704300,3.405,,NA,NA,NA,NA,,15.266815100000001,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,73262,South San Francisco city,San Mateo,06081,Bay Area,01,Vehicle,Miles Per Capita,174473650,62350,,NA,NA,NA,NA,,0.3164243,555,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,73262,South San Francisco city,San Mateo,06081,Bay Area,01,Vehicle,Miles Per Square Mile,174473650,9.141,,NA,NA,NA,NA,,9.1275659,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,73962,Stanton city,Orange,06059,Southern California,14,Vehicle,Miles Per Capita,93662650,37824,,NA,NA,NA,NA,,0.2800112,380,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,73962,Stanton city,Orange,06059,Southern California,14,Vehicle,Miles Per Square Mile,93662650,3.15,,NA,NA,NA,NA,,14.219185700000001,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,75000,Stockton city,San Joaquin,06077,San Joaquin Valley,10,Vehicle,Miles Per Capita,966724400,287842,,NA,NA,NA,NA,,0.3797737,5529,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,75000,Stockton city,San Joaquin,06077,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,966724400,61.67,,NA,NA,NA,NA,,7.4963106,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,75630,Suisun City city,Solano,06095,Bay Area,01,Vehicle,Miles Per Capita,49676500,27875,,NA,NA,NA,NA,,0.2015174,53,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,75630,Suisun City city,Solano,06095,Bay Area,01,Vehicle,Miles Per Square Mile,49676500,4.105,,NA,NA,NA,NA,,5.7870424,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,77000,Sunnyvale city,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Capita,511591300,137255,,NA,NA,NA,NA,,0.4214746,854,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,77000,Sunnyvale city,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Square Mile,511591300,21.986999999999998,,NA,NA,NA,NA,,11.126946800000001,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,77364,Susanville city,Lassen,06035,Northeast Sierra,06,Vehicle,Miles Per Capita,28342250,18107,,NA,NA,NA,NA,,0.1769963,8517,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,77364,Susanville city,Lassen,06035,Northeast Sierra,06,Vehicle,Miles Per Square Mile,28342250,7.931,,NA,NA,NA,NA,,1.7089337,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2008,9,Total,PL,77392,Sutter Creek city,Amador,06005,Central/Southeast Sierra,03,Vehicle,Miles Per Capita,4792450,2548,,NA,NA,NA,NA,,0.2126839,1,10/09/2014 11:20:00 AM
